scale,tiles,n,m,run,seed,algorithm,objective_type,status,objective,runtime,bbox_width,bbox_height,num_tiles,total_crossovers,crossovers_needing_completion,total_tiles_completed,completion_rate,avg_tiles_per_incomplete
small,10,5,5,2,142,greedy,area,success,240,0.08809,5,48,10,,,,,
small,10,5,5,2,142,stochastic_greedy,area,success,240,0.087691,5,48,10,,,,,
small,10,5,5,2,142,genetic_greedy,area,success,235,1.436425,5,47,10,12558,66,301,0.005255613951266125,4.5606060606060606
small,10,5,5,2,142,genetic_stochastic,area,success,235,4.355609,5,47,10,12617,665,4129,0.052706665609891415,6.209022556390978
small,10,5,5,3,242,greedy,area,success,245,0.097917,5,49,10,,,,,
small,10,5,5,3,242,stochastic_greedy,area,success,245,0.092579,5,49,10,,,,,
small,10,5,5,3,242,genetic_greedy,area,success,240,1.718957,48,5,10,12530,238,690,0.01899441340782123,2.899159663865546
small,10,5,5,3,242,genetic_stochastic,area,success,235,4.890114,47,5,10,12527,826,4771,0.06593757483834917,5.776029055690072
small,10,5,5,4,342,greedy,area,success,235,0.087082,47,5,10,,,,,
small,10,5,5,4,342,stochastic_greedy,area,success,240,0.091264,48,5,10,,,,,
small,10,5,5,4,342,genetic_greedy,area,success,235,1.214208,47,5,10,12620,37,80,0.002931854199683043,2.1621621621621623
small,10,5,5,4,342,genetic_stochastic,area,success,235,4.768414,47,5,10,12630,628,4229,0.04972288202692003,6.734076433121019
small,10,5,5,5,442,greedy,area,success,240,0.08815,5,48,10,,,,,
small,10,5,5,5,442,stochastic_greedy,area,success,235,0.083231,5,47,10,,,,,
small,10,5,5,5,442,genetic_greedy,area,success,235,1.815063,5,47,10,12646,130,632,0.010279930412778745,4.861538461538461
small,10,5,5,5,442,genetic_stochastic,area,success,235,6.551787,5,47,10,12633,1226,6737,0.09704741549908968,5.49510603588907
small,10,5,5,6,542,greedy,area,success,235,0.082976,47,5,10,,,,,
small,10,5,5,6,542,stochastic_greedy,area,success,240,0.087272,48,5,10,,,,,
small,10,5,5,6,542,genetic_greedy,area,success,235,1.302686,47,5,10,12506,36,179,0.002878618263233648,4.972222222222222
small,10,5,5,6,542,genetic_stochastic,area,success,235,5.011251,47,5,10,12518,777,4739,0.062070618309634125,6.099099099099099
small,10,5,5,7,642,greedy,area,success,250,0.096913,5,50,10,,,,,
