scale,tiles,n,m,run,seed,algorithm,objective_type,status,objective,runtime,bbox_width,bbox_height,num_tiles,total_crossovers,crossovers_needing_completion,total_tiles_completed,completion_rate,avg_tiles_per_incomplete
medium,20,3,3,24,2342,genetic_greedy,square,success,11,1.127935789,11,11,20,28373,734,8949,0.02586966482219011,12.192098092643052
medium,20,3,3,24,2342,genetic_stochastic,square,success,11,4.829257148,11,11,20,28330,4707,46956,0.16614895870102364,9.975780752071383
medium,20,3,3,25,2442,greedy,square,success,12,0.001823958,10,12,20,,,,,
medium,20,3,3,25,2442,stochastic_greedy,square,success,12,0.001626157,12,11,20,,,,,
medium,20,3,3,25,2442,genetic_greedy,square,success,10,1.608744574,10,10,20,28337,2693,18905,0.09503476020750255,7.020051986632009
medium,20,3,3,25,2442,genetic_stochastic,square,success,10,1.033047753,10,10,20,28521,781,8046,0.02738333158023912,10.302176696542894
medium,20,3,3,26,2542,greedy,square,success,11,0.0019726,11,11,20,,,,,
medium,20,3,3,26,2542,stochastic_greedy,square,success,12,0.001560087,12,11,20,,,,,
medium,20,3,3,26,2542,genetic_greedy,square,success,10,1.41178528,10,10,20,28321,886,11533,0.03128420606616998,13.016930022573364
medium,20,3,3,26,2542,genetic_stochastic,square,success,10,1.124874975,10,10,20,28560,846,8482,0.029621848739495797,10.026004728132389
medium,20,3,3,27,2642,greedy,square,success,11,0.001691841,11,11,20,,,,,
medium,20,3,3,27,2642,stochastic_greedy,square,success,11,0.00142442,11,11,20,,,,,
medium,20,3,3,27,2642,genetic_greedy,square,success,10,0.907933784,10,10,20,28235,597,6665,0.0211439702496901,11.164154103852596
medium,20,3,3,27,2642,genetic_stochastic,square,success,10,1.103399507,10,10,20,28423,685,8553,0.024100200541814727,12.486131386861313
medium,20,3,3,28,2742,greedy,square,success,12,0.00166227,11,12,20,,,,,
medium,20,3,3,28,2742,stochastic_greedy,square,success,12,0.001470937,12,12,20,,,,,
medium,20,3,3,28,2742,genetic_greedy,square,success,10,0.942198515,10,10,20,28317,2163,6586,0.07638521029770103,3.0448451225150253
medium,20,3,3,28,2742,genetic_stochastic,square,success,10,1.531787915,10,10,20,28330,1193,15284,0.04211083656900812,12.811399832355406
medium,20,3,3,29,2842,greedy,square,success,11,0.001741391,11,11,20,,,,,
medium,20,3,3,29,2842,stochastic_greedy,square,success,12,0.001832001,12,12,20,,,,,
medium,20,3,3,29,2842,genetic_greedy,square,success,10,0.769870535,10,10,20,28323,261,3617,0.009215125516364792,13.85823754789272
medium,20,3,3,29,2842,genetic_stochastic,square,success,10,1.585849989,10,10,20,28351,1586,14581,0.055941589361927266,9.193568726355611
medium,20,3,3,30,2942,greedy,square,success,11,0.001644314,11,11,20,,,,,
medium,20,3,3,30,2942,stochastic_greedy,square,success,12,0.001503176,11,12,20,,,,,
medium,20,3,3,30,2942,genetic_greedy,square,success,11,1.815388141,11,11,20,28439,1400,15822,0.04922817257990787,11.301428571428572
medium,20,3,3,30,2942,genetic_stochastic,square,success,10,2.622796664,10,10,20,28465,3290,30744,0.11558053750219568,9.34468085106383
medium,20,3,3,1,42,merge_greedy,square,success,12,0.125078231,12,10,20,,,,,
medium,20,3,3,2,142,merge_greedy,square,success,13,0.116575083,13,10,20,,,,,
medium,20,3,3,3,242,merge_greedy,square,success,11,0.12068683,11,10,20,,,,,
medium,20,3,3,4,342,merge_greedy,square,success,12,0.119212566,8,12,20,,,,,
medium,20,3,3,5,442,merge_greedy,square,success,13,0.138841864,13,9,20,,,,,
medium,20,3,3,6,542,merge_greedy,square,success,11,0.129858655,11,11,20,,,,,
medium,20,3,3,7,642,merge_greedy,square,success,11,0.130901025,11,10,20,,,,,
medium,20,3,3,8,742,merge_greedy,square,success,12,0.164214612,12,10,20,,,,,
medium,20,3,3,9,842,merge_greedy,square,success,12,0.111434993,10,12,20,,,,,
medium,20,3,3,10,942,merge_greedy,square,success,11,0.110836774,10,11,20,,,,,
medium,20,3,3,1,42,beam_search,square,success,11,1.04151706,11,11,20,,,,,
medium,20,3,3,2,142,beam_search,square,success,10,1.097143584,10,10,20,,,,,
medium,20,3,3,3,242,beam_search,square,success,11,1.093169138,10,11,20,,,,,
medium,20,3,3,4,342,beam_search,square,success,10,1.036901279,10,10,20,,,,,
medium,20,3,3,5,442,beam_search,square,success,11,1.025381265,11,11,20,,,,,
medium,20,3,3,6,542,beam_search,square,success,11,1.018063546,11,10,20,,,,,
medium,20,3,3,7,642,beam_search,square,success,11,1.031665265,11,11,20,,,,,
medium,20,3,3,8,742,beam_search,square,success,10,1.051444988,10,10,20,,,,,
medium,20,3,3,9,842,beam_search,square,success,10,1.036856012,10,10,20,,,,,
medium,20,3,3,10,942,beam_search,square,success,11,1.039764878,11,10,20,,,,,
medium,30,3,3,1,42,greedy,square,success,13,0.002823844,13,13,30,,,,,
medium,30,3,3,1,42,stochastic_greedy,square,success,13,0.010961895,13,13,30,,,,,
medium,30,3,3,1,42,genetic_greedy,square,success,12,3.819405963,12,12,30,28282,3749,26174,0.13255781062159677,6.9815950920245395
medium,30,3,3,1,42,genetic_stochastic,square,success,12,4.464688899,12,12,30,28322,2482,32890,0.08763505402160865,13.251410153102336
medium,30,3,3,2,142,greedy,square,success,12,0.002265787,12,12,30,,,,,
medium,30,3,3,2,142,stochastic_greedy,square,success,13,0.002560212,13,13,30,,,,,
medium,30,3,3,2,142,genetic_greedy,square,success,12,2.992958199,12,12,30,28376,891,18167,0.03139977445728785,20.389450056116722
medium,30,3,3,2,142,genetic_stochastic,square,success,12,11.31881792,12,12,30,28439,4487,83870,0.15777629311860472,18.69177624247827
medium,30,3,3,3,242,greedy,square,success,14,0.002358595,14,14,30,,,,,
medium,30,3,3,3,242,stochastic_greedy,square,success,13,0.002622027,12,13,30,,,,,
medium,30,3,3,3,242,genetic_greedy,square,success,13,6.779482299,13,13,30,28229,3105,44096,0.10999326933295547,14.201610305958132
medium,30,3,3,3,242,genetic_stochastic,square,success,12,3.793554573,12,12,30,28360,1253,24428,0.04418194640338505,19.49561053471668
medium,30,3,3,4,342,greedy,square,success,13,0.002138466,11,13,30,,,,,
medium,30,3,3,4,342,stochastic_greedy,square,success,14,0.00253081,13,14,30,,,,,
medium,30,3,3,4,342,genetic_greedy,square,success,12,2.659917363,12,12,30,28351,521,12865,0.018376776833268667,24.69289827255278
medium,30,3,3,4,342,genetic_stochastic,square,success,12,5.268045119,12,12,30,28251,2319,40437,0.08208558989062334,17.4372574385511
medium,30,3,3,5,442,greedy,square,success,13,0.002365808,12,13,30,,,,,
medium,30,3,3,5,442,stochastic_greedy,square,success,14,0.003033438,14,14,30,,,,,
medium,30,3,3,5,442,genetic_greedy,square,success,12,2.216895157,12,12,30,28384,435,10025,0.01532553551296505,23.04597701149425
medium,30,3,3,5,442,genetic_stochastic,square,success,12,4.347847565,12,12,30,28262,1361,29013,0.04815653527705046,21.31741366642175
medium,30,3,3,6,542,greedy,square,success,13,0.00225315,13,13,30,,,,,
medium,30,3,3,6,542,stochastic_greedy,square,success,14,0.002622365,14,14,30,,,,,
medium,30,3,3,6,542,genetic_greedy,square,success,12,5.691303755,12,12,30,28174,1489,32307,0.052850145524242206,21.69711215580927
medium,30,3,3,6,542,genetic_stochastic,square,success,12,5.278487198,12,11,30,28361,3578,45026,0.12615916222982265,12.58412520961431
medium,30,3,3,7,642,greedy,square,success,12,0.002432538,12,12,30,,,,,
medium,30,3,3,7,642,stochastic_greedy,square,success,13,0.002240413,13,12,30,,,,,
medium,30,3,3,7,642,genetic_greedy,square,success,11,1.874420478,11,11,30,28259,465,9224,0.016454934711065503,19.836559139784946
medium,30,3,3,7,642,genetic_stochastic,square,success,11,2.605017572,11,11,30,28407,901,16334,0.03171753441053261,18.128745837957826
medium,30,3,3,8,742,greedy,square,success,12,0.002242243,12,12,30,,,,,
medium,30,3,3,8,742,stochastic_greedy,square,success,13,0.010081681,13,13,30,,,,,
medium,30,3,3,8,742,genetic_greedy,square,success,12,3.268508864,12,11,30,28160,723,16523,0.025674715909090907,22.853388658367912
medium,30,3,3,8,742,genetic_stochastic,square,success,12,4.499779813,12,12,30,28320,9259,47315,0.3269420903954802,5.110163084566368
medium,30,3,3,9,842,greedy,square,success,13,0.002243063,13,13,30,,,,,
medium,30,3,3,9,842,stochastic_greedy,square,success,14,0.002350623,13,14,30,,,,,
medium,30,3,3,9,842,genetic_greedy,square,success,12,2.847340503,12,12,30,28248,4349,17304,0.1539578023222883,3.9788457116578524
medium,30,3,3,9,842,genetic_stochastic,square,success,12,3.096863151,12,12,30,28308,914,19746,0.03228769252508125,21.603938730853393
medium,30,3,3,10,942,greedy,square,success,13,0.002619988,13,13,30,,,,,
medium,30,3,3,10,942,stochastic_greedy,square,success,14,0.002641949,14,13,30,,,,,
medium,30,3,3,10,942,genetic_greedy,square,success,12,2.027405801,12,12,30,28293,307,7671,0.010850740465839608,24.98697068403909
medium,30,3,3,10,942,genetic_stochastic,square,success,12,5.140882838,12,12,30,28314,5896,43975,0.20823620823620823,7.4584464043419265
medium,30,3,3,11,1042,greedy,square,success,12,0.002577827,12,12,30,,,,,
medium,30,3,3,11,1042,stochastic_greedy,square,success,14,0.002266707,14,14,30,,,,,
medium,30,3,3,11,1042,genetic_greedy,square,success,12,2.253195251,12,12,30,28475,508,11064,0.01784021071115013,21.77952755905512
medium,30,3,3,11,1042,genetic_stochastic,square,success,12,2.998925074,12,12,30,28525,838,17437,0.029377738825591585,20.807875894988065
medium,30,3,3,12,1142,greedy,square,success,13,0.002465122,13,13,30,,,,,
medium,30,3,3,12,1142,stochastic_greedy,square,success,14,0.002293202,14,12,30,,,,,
medium,30,3,3,12,1142,genetic_greedy,square,success,12,2.107376571,12,12,30,28398,479,10205,0.016867385027114587,21.304801670146137
medium,30,3,3,12,1142,genetic_stochastic,square,success,12,4.318057874,12,12,30,28326,1270,27085,0.0448351337993363,21.326771653543307
medium,30,3,3,13,1242,greedy,square,success,13,0.002602291,12,13,30,,,,,
medium,30,3,3,13,1242,stochastic_greedy,square,success,14,0.003039907,14,14,30,,,,,
medium,30,3,3,13,1242,genetic_greedy,square,success,12,1.894266563,11,12,30,28424,278,6730,0.009780467210807768,24.20863309352518
medium,30,3,3,13,1242,genetic_stochastic,square,success,12,3.479657951,12,12,30,28409,1537,24065,0.05410257312823401,15.657124268054652
medium,30,3,3,14,1342,greedy,square,success,13,0.003575137,12,13,30,,,,,
medium,30,3,3,14,1342,stochastic_greedy,square,success,14,0.002687342,13,14,30,,,,,
medium,30,3,3,14,1342,genetic_greedy,square,success,12,1.97478034,12,12,30,28089,5556,9802,0.197799850475275,1.7642188624910007
medium,30,3,3,14,1342,genetic_stochastic,square,success,12,6.595199416,12,12,30,28378,2647,41022,0.09327648178166185,15.49754438987533
medium,30,3,3,15,1442,greedy,square,success,13,0.002565083,12,13,30,,,,,
medium,30,3,3,15,1442,stochastic_greedy,square,success,14,0.00320873,14,14,30,,,,,
medium,30,3,3,15,1442,genetic_greedy,square,success,12,6.844370706,12,12,30,28431,3700,50170,0.13013963631247583,13.55945945945946
medium,30,3,3,15,1442,genetic_stochastic,square,success,12,2.345613099,12,12,30,28408,500,10721,0.017600675865953253,21.442
medium,30,3,3,16,1542,greedy,square,success,12,0.002537262,12,12,30,,,,,
medium,30,3,3,16,1542,stochastic_greedy,square,success,13,0.002695648,13,13,30,,,,,
medium,30,3,3,16,1542,genetic_greedy,square,success,12,1.466999752,12,12,30,28431,201,4932,0.007069747810488552,24.53731343283582
medium,30,3,3,16,1542,genetic_stochastic,square,success,12,3.097479812,12,12,30,28278,1261,18800,0.0445929697998444,14.908802537668517
medium,30,3,3,17,1642,greedy,square,success,13,0.003036919,12,13,30,,,,,
medium,30,3,3,17,1642,stochastic_greedy,square,success,14,0.003837526,14,13,30,,,,,
medium,30,3,3,17,1642,genetic_greedy,square,success,12,3.144511915,12,12,30,28447,823,15663,0.0289309944809646,19.031591737545565
medium,30,3,3,17,1642,genetic_stochastic,square,success,12,35.072301343,12,12,30,28332,10953,243553,0.3865946632782719,22.23619099790012
medium,30,3,3,18,1742,greedy,square,success,13,0.010154127,13,13,30,,,,,
medium,30,3,3,18,1742,stochastic_greedy,square,success,13,0.005263273,13,13,30,,,,,
medium,30,3,3,18,1742,genetic_greedy,square,success,12,2.957006699,12,12,30,28294,626,14249,0.022124832119884075,22.761980830670925
medium,30,3,3,18,1742,genetic_stochastic,square,success,12,3.98131702,12,12,30,28380,2921,26553,0.1029245947850599,9.09038000684697
medium,30,3,3,19,1842,greedy,square,success,13,0.002306877,13,13,30,,,,,
medium,30,3,3,19,1842,stochastic_greedy,square,success,14,0.003092113,14,14,30,,,,,
medium,30,3,3,19,1842,genetic_greedy,square,success,12,2.123863393,12,12,30,28352,361,8090,0.012732787810383747,22.409972299168974
medium,30,3,3,19,1842,genetic_stochastic,square,success,12,3.823951941,12,12,30,28417,993,22003,0.03494387162613928,22.158106747230615
medium,30,3,3,20,1942,greedy,square,success,13,0.002275925,12,13,30,,,,,
medium,30,3,3,20,1942,stochastic_greedy,square,success,14,0.002463129,13,14,30,,,,,
medium,30,3,3,20,1942,genetic_greedy,square,success,11,3.166670956,11,11,30,28378,869,17747,0.03062231305941222,20.422324510932107
medium,30,3,3,20,1942,genetic_stochastic,square,success,11,2.596797655,11,11,30,28279,1406,15928,0.04971887266169242,11.328591749644382
medium,30,3,3,21,2042,greedy,square,success,12,0.00275589,12,12,30,,,,,
medium,30,3,3,21,2042,stochastic_greedy,square,success,13,0.00221894,13,13,30,,,,,
medium,30,3,3,21,2042,genetic_greedy,square,success,11,1.841537766,11,11,30,28223,283,6412,0.010027282712681147,22.657243816254418
medium,30,3,3,21,2042,genetic_stochastic,square,success,11,2.2028476,11,11,30,28357,589,11583,0.020770885495644813,19.66553480475382
medium,30,3,3,22,2142,greedy,square,success,13,0.002563271,13,13,30,,,,,
medium,30,3,3,22,2142,stochastic_greedy,square,success,14,0.002773583,14,13,30,,,,,
medium,30,3,3,22,2142,genetic_greedy,square,success,12,2.149039494,12,12,30,28367,683,9760,0.024077272887510135,14.289897510980966
medium,30,3,3,22,2142,genetic_stochastic,square,success,12,4.369689347,12,12,30,28405,1285,27950,0.045238514346065836,21.750972762645915
medium,30,3,3,23,2242,greedy,square,success,13,0.002353122,12,13,30,,,,,
medium,30,3,3,23,2242,stochastic_greedy,square,success,14,0.002931391,13,14,30,,,,,
medium,30,3,3,23,2242,genetic_greedy,square,success,12,2.15313279,12,11,30,28360,405,9306,0.014280677009873061,22.977777777777778
medium,30,3,3,23,2242,genetic_stochastic,square,success,12,3.064327974,12,12,30,28211,912,17770,0.032327815391159476,19.484649122807017
medium,30,3,3,24,2342,greedy,square,success,12,0.00329018,12,12,30,,,,,
medium,30,3,3,24,2342,stochastic_greedy,square,success,14,0.004098289,14,14,30,,,,,
medium,30,3,3,24,2342,genetic_greedy,square,success,12,4.086039867,12,12,30,28211,938,21306,0.033249441707135514,22.714285714285715
medium,30,3,3,24,2342,genetic_stochastic,square,success,12,3.745048191,12,12,30,28412,1315,23043,0.04628326059411516,17.52319391634981
medium,30,3,3,25,2442,greedy,square,success,13,0.001913134,12,13,30,,,,,
medium,30,3,3,25,2442,stochastic_greedy,square,success,14,0.002642989,14,14,30,,,,,
medium,30,3,3,25,2442,genetic_greedy,square,success,12,2.210150747,12,12,30,28427,448,9881,0.015759665107116475,22.055803571428573
medium,30,3,3,25,2442,genetic_stochastic,square,success,12,3.727102873,12,12,30,28399,1168,23458,0.041128208739744355,20.083904109589042
medium,30,3,3,26,2542,greedy,square,success,13,0.003869534,13,13,30,,,,,
medium,30,3,3,26,2542,stochastic_greedy,square,success,13,0.00257687,13,13,30,,,,,
medium,30,3,3,26,2542,genetic_greedy,square,success,12,1.765191487,12,12,30,28278,162,4199,0.005728835136855506,25.919753086419753
medium,30,3,3,26,2542,genetic_stochastic,square,success,12,2.761057279,12,12,30,28254,4788,18732,0.16946273094075176,3.912280701754386
medium,30,3,3,27,2642,greedy,square,success,14,0.002810146,14,14,30,,,,,
medium,30,3,3,27,2642,stochastic_greedy,square,success,12,0.003533061,12,12,30,,,,,
medium,30,3,3,27,2642,genetic_greedy,square,success,12,2.469285727,12,12,30,28335,3658,15236,0.12909828833598025,4.1651175505740845
medium,30,3,3,27,2642,genetic_stochastic,square,success,12,2.88901561,12,12,30,28568,2192,17162,0.07672920750490059,7.829379562043796
medium,30,3,3,28,2742,greedy,square,success,13,0.003101183,13,13,30,,,,,
medium,30,3,3,28,2742,stochastic_greedy,square,success,14,0.002876492,14,13,30,,,,,
medium,30,3,3,28,2742,genetic_greedy,square,success,12,2.511495939,12,12,30,28375,551,12305,0.01941850220264317,22.33212341197822
medium,30,3,3,28,2742,genetic_stochastic,square,success,12,4.838960981,12,12,30,28336,1545,31874,0.05452428006775833,20.63042071197411
medium,30,3,3,29,2842,greedy,square,success,13,0.002573747,13,13,30,,,,,
medium,30,3,3,29,2842,stochastic_greedy,square,success,13,0.004448661,13,13,30,,,,,
medium,30,3,3,29,2842,genetic_greedy,square,success,12,3.973678449,12,11,30,28317,2241,24602,0.07913973937917153,10.978134761267292
medium,30,3,3,29,2842,genetic_stochastic,square,success,12,3.109763685,12,12,30,28396,871,17563,0.030673334272432736,20.16417910447761
medium,30,3,3,30,2942,greedy,square,success,13,0.002485068,13,13,30,,,,,
medium,30,3,3,30,2942,stochastic_greedy,square,success,13,0.003184505,13,13,30,,,,,
medium,30,3,3,30,2942,genetic_greedy,square,success,12,1.627649706,11,12,30,28350,331,4683,0.011675485008818343,14.148036253776436
medium,30,3,3,30,2942,genetic_stochastic,square,success,12,3.719764993,12,12,30,28347,4817,28768,0.16992979856774967,5.972181855926926
medium,30,3,3,1,42,merge_greedy,square,success,14,0.4359654,14,10,30,,,,,
medium,30,3,3,2,142,merge_greedy,square,success,12,0.370042292,11,12,30,,,,,
medium,30,3,3,3,242,merge_greedy,square,success,12,0.408337932,12,11,30,,,,,
medium,30,3,3,4,342,merge_greedy,square,success,16,0.341061472,10,16,30,,,,,
medium,30,3,3,5,442,merge_greedy,square,success,14,0.380233099,10,14,30,,,,,
medium,30,3,3,6,542,merge_greedy,square,success,12,0.404511421,12,11,30,,,,,
medium,30,3,3,7,642,merge_greedy,square,success,17,0.349113864,9,17,30,,,,,
medium,30,3,3,8,742,merge_greedy,square,success,14,0.439907913,12,14,30,,,,,
medium,30,3,3,9,842,merge_greedy,square,success,15,0.383812508,15,11,30,,,,,
medium,30,3,3,10,942,merge_greedy,square,success,12,0.392931748,12,11,30,,,,,
medium,30,3,3,1,42,beam_search,square,success,12,4.018173656,12,12,30,,,,,
medium,30,3,3,2,142,beam_search,square,success,12,4.384674915,12,11,30,,,,,
medium,30,3,3,3,242,beam_search,square,success,12,4.084495152,12,12,30,,,,,
medium,30,3,3,4,342,beam_search,square,success,12,4.191394207,12,12,30,,,,,
medium,30,3,3,5,442,beam_search,square,success,12,4.107794197,12,12,30,,,,,
medium,30,3,3,6,542,beam_search,square,success,12,4.119703369,11,12,30,,,,,
medium,30,3,3,7,642,beam_search,square,success,12,4.239077322,12,12,30,,,,,
medium,30,3,3,8,742,beam_search,square,success,12,3.919303507,12,12,30,,,,,
medium,30,3,3,9,842,beam_search,square,success,12,4.178667127,12,12,30,,,,,
medium,30,3,3,10,942,beam_search,square,success,12,4.156636007,12,12,30,,,,,
medium,50,3,3,1,42,greedy,square,success,15,0.005565498,15,15,50,,,,,
medium,50,3,3,1,42,stochastic_greedy,square,success,17,0.006394262,16,17,50,,,,,
medium,50,3,3,1,42,genetic_greedy,square,success,14,14.162447647,14,14,50,28507,1044,42970,0.03662258392675483,41.15900383141762
medium,50,3,3,1,42,genetic_stochastic,square,success,14,22.864055335,14,14,50,28337,2462,84666,0.08688287398101423,34.38911454102356
medium,50,3,3,2,142,greedy,square,success,15,0.007326893,14,15,50,,,,,
medium,50,3,3,2,142,stochastic_greedy,square,success,15,0.007589597,15,15,50,,,,,
medium,50,3,3,2,142,genetic_greedy,square,success,14,8.09051486,14,14,50,28473,458,19294,0.01608541425209848,42.12663755458515
medium,50,3,3,2,142,genetic_stochastic,square,success,14,14.242385619,14,14,50,28218,1229,48356,0.04355376001134028,39.34580960130187
medium,50,3,3,3,242,greedy,square,success,15,0.005630344,15,15,50,,,,,
medium,50,3,3,3,242,stochastic_greedy,square,success,16,0.008965491,16,16,50,,,,,
medium,50,3,3,3,242,genetic_greedy,square,success,14,6.771724024,13,14,50,28598,716,17581,0.025036715854255542,24.554469273743017
medium,50,3,3,3,242,genetic_stochastic,square,success,14,12.406772947,14,14,50,28341,1017,39456,0.03588440774849158,38.796460176991154
medium,50,3,3,4,342,greedy,square,success,15,0.005639152,15,15,50,,,,,
medium,50,3,3,4,342,stochastic_greedy,square,success,15,0.009786765,15,15,50,,,,,
medium,50,3,3,4,342,genetic_greedy,square,success,14,9.834332145,14,14,50,28453,772,30006,0.027132464063543388,38.86787564766839
medium,50,3,3,4,342,genetic_stochastic,square,success,14,17.125207028,14,14,50,28240,1720,63926,0.060906515580736544,37.16627906976744
medium,50,3,3,5,442,greedy,square,success,14,0.005886992,14,14,50,,,,,
medium,50,3,3,5,442,stochastic_greedy,square,success,15,0.005801299,15,15,50,,,,,
medium,50,3,3,5,442,genetic_greedy,square,success,14,10.404768646,14,14,50,28390,784,31555,0.02761535752025361,40.24872448979592
medium,50,3,3,5,442,genetic_stochastic,square,success,14,14.855165072,14,14,50,28336,3336,57759,0.11773009599096555,17.31384892086331
medium,50,3,3,6,542,greedy,square,success,15,0.005668602,15,15,50,,,,,
medium,50,3,3,6,542,stochastic_greedy,square,success,16,0.009161842,16,16,50,,,,,
medium,50,3,3,6,542,genetic_greedy,square,success,14,8.650677438,14,14,50,28233,593,24421,0.021003789891261997,41.18212478920742
medium,50,3,3,6,542,genetic_stochastic,square,success,14,12.01461238,14,14,50,28414,853,35076,0.030020412472724713,41.12075029308323
medium,50,3,3,7,642,greedy,square,success,14,0.005553821,14,14,50,,,,,
medium,50,3,3,7,642,stochastic_greedy,square,success,14,0.006893169,14,14,50,,,,,
medium,50,3,3,7,642,genetic_greedy,square,success,14,7.624735881,13,14,50,28417,592,23032,0.02083260020410318,38.9054054054054
medium,50,3,3,7,642,genetic_stochastic,square,success,14,49.941352728,14,14,50,28447,4204,174753,0.14778359756740606,41.56826831588963
medium,50,3,3,8,742,greedy,square,success,16,0.006092871,15,16,50,,,,,
medium,50,3,3,8,742,stochastic_greedy,square,success,15,0.006704574,15,15,50,,,,,
medium,50,3,3,8,742,genetic_greedy,square,success,14,6.540032962,14,14,50,28259,386,15793,0.01365936515800276,40.91450777202073
medium,50,3,3,8,742,genetic_stochastic,square,success,14,18.243736594,14,14,50,28413,1876,60597,0.06602611480660261,32.30117270788912
medium,50,3,3,9,842,greedy,square,success,15,0.004204638,15,15,50,,,,,
medium,50,3,3,9,842,stochastic_greedy,square,success,16,0.006311561,16,16,50,,,,,
medium,50,3,3,9,842,genetic_greedy,square,success,14,9.007744514,12,14,50,28290,540,22784,0.019088016967126194,42.19259259259259
medium,50,3,3,9,842,genetic_stochastic,square,success,14,20.484942942,14,14,50,28368,1913,72044,0.06743513818386915,37.66021955044433
medium,50,3,3,10,942,greedy,square,success,15,0.004227221,14,15,50,,,,,
medium,50,3,3,10,942,stochastic_greedy,square,success,16,0.006242517,16,16,50,,,,,
medium,50,3,3,10,942,genetic_greedy,square,success,14,7.778775043,14,14,50,28345,501,19815,0.017675074969130358,39.550898203592816
medium,50,3,3,10,942,genetic_stochastic,square,success,14,14.636135475,14,14,50,28401,1282,49645,0.04513925566001197,38.72464898595944
medium,50,3,3,11,1042,greedy,square,success,15,0.005969847,15,14,50,,,,,
medium,50,3,3,11,1042,stochastic_greedy,square,success,17,0.008038804,17,16,50,,,,,
medium,50,3,3,11,1042,genetic_greedy,square,success,14,8.808038368,14,14,50,28364,624,25195,0.021999717952333943,40.37660256410256
medium,50,3,3,11,1042,genetic_stochastic,square,success,15,23.908439688,15,15,50,28318,2101,83587,0.0741930927325376,39.784388386482625
medium,50,3,3,12,1142,greedy,square,success,15,0.005457934,15,15,50,,,,,
medium,50,3,3,12,1142,stochastic_greedy,square,success,16,0.007012433,16,16,50,,,,,
medium,50,3,3,12,1142,genetic_greedy,square,success,15,23.261653062,15,15,50,28417,1955,78376,0.06879684695780694,40.09002557544757
medium,50,3,3,12,1142,genetic_stochastic,square,success,15,24.898844236,15,15,50,28324,2843,96455,0.10037424092642282,33.927189588462895
medium,50,3,3,13,1242,greedy,square,success,15,0.006623883,15,15,50,,,,,
medium,50,3,3,13,1242,stochastic_greedy,square,success,15,0.007235592,15,15,50,,,,,
medium,50,3,3,13,1242,genetic_greedy,square,success,14,11.006205576,13,14,50,28373,839,33848,0.029570366193211857,40.343265792610254
medium,50,3,3,13,1242,genetic_stochastic,square,success,14,15.390815197,14,14,50,28628,1258,50157,0.043942992874109264,39.870429252782195
medium,50,3,3,14,1342,greedy,square,success,15,0.005025214,15,15,50,,,,,
medium,50,3,3,14,1342,stochastic_greedy,square,success,16,0.007514741,16,16,50,,,,,
medium,50,3,3,14,1342,genetic_greedy,square,success,15,26.348857018,15,15,50,28441,2683,85730,0.09433564220667347,31.95303764442788
medium,50,3,3,14,1342,genetic_stochastic,square,success,14,10.837355152,14,14,50,28449,855,33569,0.03005378044922493,39.26198830409357
medium,50,3,3,15,1442,greedy,square,success,15,0.004734552,15,15,50,,,,,
medium,50,3,3,15,1442,stochastic_greedy,square,success,16,0.006163339,15,16,50,,,,,
medium,50,3,3,15,1442,genetic_greedy,square,success,14,6.673052438,14,14,50,28337,381,15885,0.013445318841091153,41.69291338582677
medium,50,3,3,15,1442,genetic_stochastic,square,success,15,9.439383076,15,15,50,28374,609,25360,0.02146331148234299,41.64203612479474
medium,50,3,3,16,1542,greedy,square,success,15,0.005000972,15,15,50,,,,,
medium,50,3,3,16,1542,stochastic_greedy,square,success,16,0.007033116,16,15,50,,,,,
medium,50,3,3,16,1542,genetic_greedy,square,success,14,10.276541168,14,14,50,28364,744,30166,0.026230432943167396,40.545698924731184
medium,50,3,3,16,1542,genetic_stochastic,square,success,14,13.927730753,14,14,50,28242,1159,47378,0.04103817010126762,40.87834339948231
medium,50,3,3,17,1642,greedy,square,success,16,0.006302783,14,16,50,,,,,
medium,50,3,3,17,1642,stochastic_greedy,square,success,16,0.007612379,15,16,50,,,,,
medium,50,3,3,17,1642,genetic_greedy,square,success,14,8.139000652,14,14,50,28288,525,20777,0.01855910633484163,39.57523809523809
medium,50,3,3,17,1642,genetic_stochastic,square,success,14,11.800172494,14,14,50,28443,994,38373,0.03494708715676968,38.6046277665996
medium,50,3,3,18,1742,greedy,square,success,15,0.004650013,15,15,50,,,,,
medium,50,3,3,18,1742,stochastic_greedy,square,success,17,0.007818038,15,17,50,,,,,
medium,50,3,3,18,1742,genetic_greedy,square,success,14,6.419848499,14,14,50,28377,382,15543,0.013461606230397858,40.68848167539267
medium,50,3,3,18,1742,genetic_stochastic,square,success,14,12.379561681,14,14,50,28295,978,39373,0.03456441067326383,40.258691206543965
medium,50,3,3,19,1842,greedy,square,success,15,0.005300009,14,15,50,,,,,
medium,50,3,3,19,1842,stochastic_greedy,square,success,17,0.008475525,17,16,50,,,,,
medium,50,3,3,19,1842,genetic_greedy,square,success,15,12.738787081,15,14,50,28412,979,38796,0.03445727157539068,39.628192032686414
medium,50,3,3,19,1842,genetic_stochastic,square,success,15,24.046400291,15,15,50,28548,2025,78895,0.07093316519546028,38.96049382716049
medium,50,3,3,20,1942,greedy,square,success,14,0.00562021,14,14,50,,,,,
medium,50,3,3,20,1942,stochastic_greedy,square,success,16,0.007327069,16,16,50,,,,,
